id,is_deleted,account_id,record_type_id,name,description,stage_name,amount,probability,close_date,type,next_step,lead_source,is_closed,is_won,forecast_category,forecast_category_name,campaign_id,has_opportunity_line_item,is_split,pricebook_2_id,owner_id,created_date,created_by_id,last_modified_date,last_modified_by_id,system_modstamp,last_activity_date,push_count,last_stage_change_date,fiscal_quarter,fiscal_year,fiscal,contact_id,last_viewed_date,last_referenced_date,synced_quote_id,contract_id,has_open_activity,has_overdue_task,last_amount_changed_history_id,last_close_date_changed_history_id
696932aa-7452-4caa-abe4-b7ce9b529260,False,abf5b0a6-138d-42e3-8b1f-6afadddee273,542e28e0-e9dc-4b64-9f79-bbcc2dfe14dc,Leonard-Short opportunity,"Industry alone free send. Feeling past today fish design serious walk.
Cell general American fear analysis factor full. Operation surface individual career.",closed won,297320.19,97,2024-09-30,existing business,Real various collection reflect white summer me.,phone inquiry,True,True,best case,best case,bf4edbc1-4419-45d6-a689-e7a6c07c4364,True,False,60dc153b-e7da-435b-899a-7c1d38ef1dc6,50cddaf8-2367-482e-8e42-13199a4e811c,2022-11-09,41c83a2b-b795-40bb-ab4d-a5afdafbcd3b,2023-10-12T13:01:03.030319,c885c926-9da4-4660-b22b-9f87a39fc9cf,2023-02-24T00:51:12.678677,2024-01-05T04:16:14.870535,10,2024-01-03T20:52:32.696102,2,2022,q1-2021,2e60e919-5769-498b-a4c7-877773416d22,2024-01-05T11:53:54.370073,2024-01-05T23:13:18.128891,7af2662b-b4da-4e3b-82ee-b2b1a425657c,ab6f2634-2b88-4c95-865f-e11edfbcfc89,True,False,9aca828a-5e0f-4512-9b5c-6d6213c9ce66,3ed2933d-57d0-4462-830d-6092d6d978a0
fe129d90-7300-4ae9-8e30-21765f028dfd,False,1f20cd06-5053-42ff-9f18-99ca1f53bd1e,90ea2c5a-fcd1-4d8d-8c58-e89b95dc1520,Gonzalez LLC opportunity,Forward seek throw trip nature represent above feeling. Growth enter evening guess much. Growth only who behavior condition create.,qualification,290820.37,74,2024-02-16,new business,Apply into international early could military.,other,True,True,commit,pipeline,b2072cde-d441-4e9d-bf9d-91d275b7fe71,False,False,2a943cde-1ae6-4bf1-b0c0-be03c1ddb65d,1f3abed6-040c-4a9b-8502-247a4ddf6e9f,2023-08-15,82f3ddbe-2278-4b8a-b048-8df861c65273,2023-09-29T09:15:18.369686,ec74b715-2010-4aeb-be87-15c3e12f739e,2021-12-12T15:23:15.137933,2024-01-02T10:31:59.335395,6,2024-01-05T12:19:03.923677,2,2020,q1-2021,765dfedb-499d-47a6-b1a2-ca4a147d52d4,2024-01-02T11:06:05.128778,2024-01-04T05:36:52.823946,1a13fbef-e1a8-4005-ad49-8e6820ec53a3,d9ea47af-1dae-409a-b933-4614fc15d40b,False,True,6758b8a0-62b0-441a-baaa-d0843b2d86f3,4a79d17e-c7ad-42ec-b379-82e5e9bfcea5
39ab1722-2aa8-434d-8766-b51d13c1c5bf,True,7ec81c7b-765a-485d-a09e-f9b72d6390f5,88ad2433-5bf7-43a5-ab63-129ffe6d255e,Kemp PLC opportunity,"Address none choose conference quality political identify. Many whom music upon culture enough.
Ask cause arm. Need worry during read policy kind chair. Image especially action yard no us eight.",needs analysis,216491.96,16,2024-06-01,new business,Argue maintain soon enter road message.,partner referral,False,False,commit,pipeline,68d123a6-3880-4b67-82e5-30939ebd1b60,True,True,3550774f-68b3-4ebe-999d-4c83f7231f4b,9e312132-3da1-4195-9bad-df1dd676ad91,2023-09-02,a6b02396-49ed-4eec-bc04-a8cb10c3e41d,2023-11-22T08:48:29.403203,2069d199-798d-442b-a5c3-31ebcb128348,2021-08-06T23:33:55.805107,2024-01-02T11:10:47.758725,5,2024-01-02T19:01:33.191364,1,2020,q2-2021,840ad941-e1e2-4a35-94bc-a351abc3c7fd,2024-01-05T16:13:01.471195,2024-01-04T14:51:05.062225,4a7f00e6-d8f5-456b-b54a-a18c315e8242,1ec0f9f5-90a0-41cf-932b-75304abf450d,True,False,e9425c0e-465d-46dc-bcf6-cec7ea1e8791,8659107e-183f-4d6b-a649-4449117fb6dd
55ae0842-c3c2-438a-a02d-bf20fb395fb7,False,5d478862-8ce8-455f-9bc5-209c42d18d5d,2622adff-dfbd-4be6-8d72-3660251d625c,Preston-Matthews opportunity,"Tax despite offer American college kind everyone movie. Former indeed wonder cell plant too. General officer bring thought population.
Seek place measure test. Near father away standard vote compare.",perception analysis,436333.97,89,2024-11-19,existing business,Glass blood difference identify development need and.,web,True,False,closed,best case,fcb224d7-61e9-4275-8ef4-fbc560e97899,True,True,d8b2136f-a1e6-4e3a-a215-05d50d85cfdf,ee050dfc-3702-4eed-b7e4-4561906aeb97,2023-07-26,57928e86-42fc-40ea-b11f-a98bcaf5f68b,2023-10-06T17:08:33.827786,962c9f18-9dc5-4488-b381-757f38926ceb,2020-09-05T23:25:42.311486,2024-01-04T02:17:36.568100,6,2024-01-05T09:35:47.862131,2,2023,q3-2023,90e344b5-d817-4885-a29d-1a537564a95e,2024-01-01T06:51:38.460025,2024-01-02T16:42:54.755278,147d673e-b657-4bda-80bb-151413f77ed9,1132283e-76cd-4ccb-a261-b062429ee223,False,True,d40ede50-8228-48c8-9243-02cc01d91449,606dd396-f93b-49ed-9891-67b6f263d2b9
29a2210e-c187-45a6-9cf0-9b04f5b6a50f,True,976be77d-f967-4b10-a9c9-320bdd395e62,adfc1368-fac2-4bbc-8151-2f2a76ae34de,"Roberts, Peters and Ortiz opportunity",Expect light doctor live field manage pretty. Power analysis my pay trade song eat. Article free than agency paper another.,needs analysis,280372.55,47,2024-06-17,new business,Health both green over.,partner referral,True,False,pipeline,pipeline,cb327126-cb31-467b-a8bc-b1d4c8d3e6e4,False,False,d00fc95d-e055-4e51-b622-90387d2fec06,7d455ff5-8e6d-47a3-9b46-76b1d2d3647c,2022-10-07,4e186039-a9ba-4e05-bec0-4fd76a5e9ff8,2023-05-13T17:32:29.276695,4f943ba5-6428-4349-a9da-e5a23928216a,2021-06-30T22:10:39.843628,2024-01-05T08:36:00.421987,1,2024-01-03T13:32:44.566846,1,2020,q2-2020,c3662ba7-d027-46b0-a663-b1bae8079eda,2024-01-02T11:08:32.517458,2024-01-02T05:21:48.015841,44d59cbe-75f6-41e8-8356-2f354fd12a7b,95faff2d-3310-4e67-a62c-86ec62fc10c6,False,True,90196942-22c3-4792-a55b-6a4e26071b79,f2675bc0-960c-4070-9eca-f28b0971c970
726dbe90-a43b-4f59-b370-c5562d08fbec,False,e47adb7e-460e-42ef-9cbf-23080c798a11,d1135756-cf18-4b89-a617-863123f1e50a,Allen-Frazier opportunity,"Part water forward actually. Board bed financial phone follow over.
Look once control popular sister thus next three. Likely middle tree imagine result.",needs analysis,45659.38,89,2024-09-26,new business,Occur leg field certain walk.,partner referral,False,False,omitted,omitted,f1816ee1-015c-457c-a63a-6822521a45a2,True,True,573eaa0f-f67f-492d-8807-e685d0148b71,41ae3d5b-4f39-4d29-b0e0-a9aaaa1bc981,2022-02-28,8cdb4ad1-43f9-4ea1-9243-a1a65ab828f5,2022-10-26T15:26:56.435256,62bd7557-b290-4d84-a1e3-22c35339bac4,2021-05-12T03:57:09.313507,2024-01-03T16:21:49.367675,9,2024-01-04T05:40:04.340899,3,2020,q2-2020,2df0b636-31cc-417e-8de1-e5a51b76cf35,2024-01-04T10:35:21.718576,2024-01-03T04:19:15.636472,edc960a1-f8e2-450c-af5b-c9a8d1bd622b,2768b36b-5d3f-4afd-a5b6-08dc05037c29,False,False,fe68b9ae-71b2-4e4c-af42-d929594992fa,c6952cb6-caf2-44e5-9d43-476aba5690cc
a55a0e80-80b2-4508-a960-010a72316dc5,True,fae26e77-cce2-490d-b909-42a90a29cc78,ffc03900-409d-423f-8536-0b8240088574,Guerra and Sons opportunity,"Stand majority bank anyone great. Upon hand nearly probably begin prepare.
Imagine mother kind ask all. Onto ball former report become. Usually night outside lay beyond building.",proposal/price quote,484722.48,64,2024-06-21,existing business,Challenge admit war kind.,other,True,True,pipeline,commit,77143f19-b265-4686-9c1a-d4d5dab93b38,True,False,51f6c19d-590c-48b5-9980-b14b4335fa9e,0cac36fd-bc85-4bed-9049-13456e2a96f4,2022-03-26,4b4bb595-d10b-4e0b-a625-66ff99d57aec,2023-07-27T09:19:27.669065,620027a8-a7d0-4176-973b-de2058287c7c,2020-09-29T21:42:22.816310,2024-01-05T03:24:40.056316,10,2024-01-02T07:04:22.146110,1,2022,q3-2020,b16b335b-2416-477e-bc1d-fa1b8c013e0c,2024-01-02T23:46:35.928252,2024-01-03T08:00:34.236147,0d1f3ea9-1de6-437e-9edb-fe8829057103,06555c9e-98e6-4091-9222-b063c50bdf98,True,True,9c00b24d-d0e7-4358-a5d8-b1c04541381e,43dccd38-ec47-4154-877e-d8719c6ffc03
858bf368-2f1f-461a-b864-2e48cbc85a98,False,6e07e4cf-c2c3-46b0-af0c-7aa0f3398a47,d839fbd5-c4fa-42a7-b0fe-dcc4bbf7d925,Walker LLC opportunity,Guy billion off environment. Pattern suggest interest us table catch society. Site then leg heavy chair professional despite.,needs analysis,248602.83,75,2024-09-29,existing business,Section drop crime any attention.,purchased list,False,False,best case,commit,9550e4cc-1572-418d-aac8-5963c469e331,True,False,001d7b6e-4858-4874-a342-26824c20ac8c,884403c0-3920-47a4-8df1-82a22c52281f,2023-03-31,b21e5998-0cd4-4fbb-9104-bdae6082b48f,2023-11-17T18:05:32.548075,1c7d2d83-758c-4c95-aa64-1b5634c858f4,2020-01-17T23:25:09.085582,2024-01-05T12:18:16.536307,0,2024-01-03T21:41:18.542928,3,2023,q1-2020,aee75381-1991-468e-abb7-4e0dfb530281,2024-01-05T16:50:47.098399,2024-01-06T02:42:28.511784,fed57d88-4ad1-48bb-ad76-40ebfeea5641,3d8b47dd-f27e-4420-bb5d-c21452a25d22,False,False,76dff4e9-3446-41af-ac0f-bee7666c8d60,b1d17691-df62-47c4-aed3-746ed652c9c3
b03138b0-270d-44b4-ad0b-afa970eeba8c,True,e0837d6a-cf80-47d8-9653-71870599092d,cc6bba7d-78e0-4cbd-aa57-f36928a1d759,Sanchez-Nichols opportunity,"Truth poor before picture able owner change. Inside have stand evening point.
Save quickly century as parent class item. Full my subject organization heavy. Guess goal government financial.",negotiation/review,60475.14,17,2024-12-20,existing business,Environmental staff despite voice impact effect require.,partner referral,False,False,commit,omitted,79abf85f-c440-4aff-b8df-e02091c368a9,True,True,f739fdca-0171-4222-b344-4abf03127dbb,8202c75e-8ebe-407d-ab31-3b86d22dae5c,2022-11-16,f73cfcc7-052e-4c67-975b-4efa35ae792a,2023-04-10T10:59:03.099482,45b21d57-5524-4c7f-9a27-9481588de707,2021-05-23T04:57:57.148478,2024-01-01T01:40:04.516164,9,2024-01-03T05:34:28.921579,3,2023,q1-2023,0b70c257-2618-4526-b131-f498bbfe3163,2024-01-05T04:33:22.873213,2024-01-06T12:45:26.841960,2b594d35-14e9-4345-971c-1ad0ddb26de9,12654f16-8173-4e91-a04a-5563cf3ff53d,True,False,9ecacb7f-6f1f-41de-b32e-6d4eb5146f3b,ca9be594-d55a-4a9f-8370-479e92f36f96
495410f3-4194-4bfc-9604-50195f479656,False,0e7b7000-66e1-4dde-bdb1-2573b8ba5b75,5471e2b9-c2bd-40b2-b49f-b48930ed269c,"Hawkins, Burke and Lin opportunity","Drive worry win back right significant continue I. Receive fast wear able school happy.
Would care get along civil wide. Similar involve when policy cold sit.",negotiation/review,87222.69,52,2024-12-13,existing business,Focus might institution low through write effort several.,other,False,False,commit,commit,850a9e5e-2b30-495d-ac67-731a2e85809b,True,False,b88f2d8d-8435-444c-8c04-e451ac9067b9,3ba7b9e2-518e-4254-a0a4-7f764dda27a6,2023-04-16,17f99372-3df6-4372-881f-7bb60a5dbe96,2023-09-29T14:19:53.163815,7b6f1c59-b016-4a71-8a87-0c60c61a88b1,2022-04-01T13:09:27.715076,2024-01-03T16:06:59.723891,9,2024-01-04T22:07:25.737270,2,2020,q2-2023,b79ff412-4570-42e8-91fd-d1715339b07d,2024-01-06T10:53:23.425741,2024-01-04T20:40:34.711407,58a06d2c-349a-4386-8139-dce9e82ee412,4db18e21-9ddd-45e6-9b3f-ecafddd690f0,False,True,95f1320a-1b4e-4c57-aa64-2041e374ac4e,bf1bc48e-1a8d-4abc-b7a7-514491050b35
ef2cea52-e712-4382-af48-2f461d43d8e6,True,e7b9215b-b9d9-4956-9dfc-118f5ac94210,97485f13-67f6-42b2-a57c-b5659da2ef71,Hernandez Group opportunity,Rule gas respond yard. Meeting should loss training camera surface kind. Reflect reflect color serve professor phone important.,proposal/price quote,497776.16,88,2024-07-02,existing business,Imagine stage week.,web,True,False,commit,closed,1b244b24-98a7-40df-b556-f5a8e9006c9e,True,False,68d4088a-fe50-4149-8571-fb52ee0d53d7,ee58d9ce-306c-434e-b651-b191cf95386a,2022-07-11,9bcf2eaf-e097-46c6-94b6-ce3302a328d7,2023-08-20T14:37:30.933057,b6e50939-120f-4249-86a8-aeeeecd33987,2020-09-23T17:09:22.836398,2024-01-03T03:11:47.429926,6,2024-01-02T02:22:25.597336,4,2022,q1-2022,48f7fcfe-e670-42b1-a651-b20ed971c489,2024-01-05T17:14:40.731778,2024-01-04T01:20:15.417410,95a933d6-2849-42c0-9ef1-801b5544728e,206493b2-b30e-4af0-8231-2962424cf091,True,True,1f382367-c95c-4ea4-857b-4e94cbbc4d18,075ff536-642b-4736-b030-7f037c728d18
58d80967-e483-46f1-8a6a-90e13304c6ae,False,14d30b95-3aac-4f47-a15f-7e755a5323a6,f29bc787-59e8-4ef3-8a40-114aa5ad47f6,"Perez, Blair and West opportunity","Girl word available article. Relationship concern girl large.
Can shoulder several black our wish early. Research create total book. Owner if best industry hotel until.",closed lost,363027.17,61,2024-05-19,existing business,Tonight race us name human adult focus.,partner referral,False,False,best case,commit,95eebf8f-f942-4e20-bfb6-16d2defd5c50,True,False,fb6e1706-264f-45da-95c9-776e6ac37e10,24fb8bd7-2b92-43d5-af21-e9a1a0e68cc1,2022-07-05,d0fecab9-a6ee-48ac-b3aa-a4d5aef7656c,2023-08-24T18:10:50.255966,79102b20-8dc8-4e75-9db8-ae6325702e9b,2021-06-09T18:16:21.389772,2024-01-04T16:54:06.179060,6,2024-01-04T16:59:13.928625,1,2023,q4-2023,f5049c06-aa9b-4fc5-9886-37666eff2fb8,2024-01-02T01:24:37.728290,2024-01-06T02:02:54.776578,ef3bdd09-a0dc-474a-9afb-240ff585b67a,ce99abfd-5f04-48b8-b68f-d9695b5d402d,True,False,5aa17e75-de8a-4953-8d47-3cffa4911369,4d831779-6142-40dc-b720-a54484ff0609
6ff12090-906b-47be-a11d-659fb6c07fe6,False,6281aa68-1ab5-4e48-988d-2762a69eaee1,e702aa88-62b6-4c48-b2a3-da9544fe2e15,"Robinson, Morales and Pratt opportunity",Glass recognize computer experience leg sing benefit. Reality institution find bed eat capital goal Mrs.,prospecting,310864.37,51,2024-02-22,new business,Rock for should near three.,phone inquiry,True,True,commit,pipeline,6b39c48f-f4f5-4107-bb72-903b407ebf5b,False,False,f550b7cd-f172-4567-8322-725a10ef118d,88aad069-a0cc-4dd2-92ef-b6e3221e1382,2022-06-25,a3f726dd-0e3a-4048-94dc-a332c2518997,2023-11-11T10:34:59.972782,d9e8a1c3-35b7-49b7-9389-d2d2bb6048d1,2022-05-16T09:09:27.783055,2024-01-05T15:25:47.092075,3,2024-01-02T02:36:59.023168,3,2023,q4-2020,87e39055-6965-4b6d-b42f-a5735a051de0,2024-01-02T08:56:04.541297,2024-01-04T00:53:30.306139,da6932e5-d0a5-407e-801c-c906db0d792e,79f1f5d9-4da3-421b-b8f9-9505a4cab78c,False,True,f4e5a90b-abce-41c0-9170-e4a926af6bc5,a57f2d51-bf66-4cb8-b8ef-b1e68d2d1496
